ID	Name	Geolocatiion_latitude	Geolocatiion_longitude	Ownership	AddressNum	Street	City	State	Zipcode	YearMonumentalized	YearBuilt	Category	Type	Status	Gender	Ethnicity	Controversy	Vandalized	Comments	Source	ImageFileName	Copyright
209	Pomp’s Wall / Brooks Estate	-71.136765	42.434659				Medford	MA	2155	1765		Statue		Original Location						https://africanamericantrailproject.tufts.edu/18th-century-sites		
210	Pope/Cahner's Building	-71.07254	42.348308		219-223	Columbus Avenue	Back Bay	MA				Building										
245	Porter Square Student Protests	-71.11934	42.388651			Massachusetts and Somerville Aves	Cambridge	MA	2140			Statue		Original Location					"In November 2015, students from Tufts and Harvard staged a major public protest in solidarity with the national Movement for Black Lives. After concluding separate rallies at their respective campuses — the Science Center Plaza at Harvard, and a campus-wide walk out at Tufts — students joined together to demonstrate against racism on and off campus, and to demand greater student and faculty representation, among other concerns."	https://africanamericantrailproject.tufts.edu/21st-century-sites		
434	Portia School of Law	-71.06533	42.3584702										Women's Heritage Trail						"Portia School of Law began in 1908 when two women who wanted to take the Massachusetts bar examination asked Attorney Arthur W. MacLean to tutor them. His wife, Bertha MacLean, named the nascent school after ‚ÄúPortia‚Äù who disguises herself as a lawyer in Shakespeare‚Äôs Merchant of Venice. The informal school expanded and became the only school providing legal education for women exclusively. In 1920 the first L.L.B. degrees were awarded to thirty-nine women.<br>In 1923, Blanche Woodson Braxton (1894-1939), a graduate of Portia Law in 1921, became the first African American woman to be admitted to the Massachusetts Bar. She later became the first African American woman admitted to practice in the U.S. District Court in the state. The first woman president of the Board of Trustees of New England School of Law was Anna E. Hirsch (1902-97), a 1928 graduate of Portia Law. Hirsch was elected register of probate for Norfolk County in 1954 and 1960."			
210	Prince Hall Mystic Cemetery	-71.13554	42.410224		52	Gardner St	Arlington	MA	2474			Public Space		Original Location						https://africanamericantrailproject.tufts.edu/18th-century-sites		
45	Proctor Building	-71.05913	42.35338		100-6	Bedford Street	Boston	MA		9/27/83		Building								http://bit.ly/1qkUDpi		
395	Protest Meetings and Faneuil Hall	-71.054775	42.3602162										Women's Heritage Trail						"Faneuil Hall and the adjoining Quincy Market are the historic locations of Boston‚Äôs great women‚Äôs fairs and protest meetings. The Anti-Slavery Bazaars, sponsored by the Female Anti-Slavery Societies, were held there in the 1830s and 1840s. In September 1840, women held a seven-day fair to raise money to complete the building of the Bunker Hill monument. Inspired by Sarah Josepha Hale (1820-79), the women raised $30,000. Among the women‚Äôs suffrage meetings held in Faneuil Hall was a New England Woman‚Äôs Tea Party, sponsored on the centennial of the Boston Tea Party by the New England Woman Suffrage Association. They invited the public to join them in the celebration, noting that women were still subject to ‚Äútaxation without representation.‚Äù In an alcove behind the stage, note the bust of Lucy Stone, a main speaker at the Tea Party. Suzette LaFlesheSuzette ‚ÄúBright Eyes‚Äù LaFleshe (1854-1903), an Omaha Indian, inspired the Indian Rights Movement when she spoke in Faneuil Hall in December 1879. LaFlesche, wearing native dress and a bear-claw necklace, protested the reservation system: ‚ÄúDid our Creator‚Ä¶intend that men created in his own image should be ruled over by another set of his creatures?‚Äù After hearing Bright Eyes speak in Boston, many Boston women became her supporters. Helen Hunt Jackson (1830-85) was inspired by her speech to write A Century of Dishonor, a book that cited injustices to the Indian peoples, and works of fiction about Native Americans including Ramona. Working women saw Faneuil Hall as a place for a forum for their demands. In 1903, the Women‚Äôs Trade Union League was founded in Faneuil Hall. Massachusetts nurses also chose the hall to rally for professional status in 1903 when they founded the Massachusetts Nurses Association. Among the organizers was Lucy Lincoln Drown (1847-1934), superintendent of nurses at Boston City Hospital from 1885 to 1910. In 1919, the call for the women telephone operators‚Äô strike brought two thousand angry women to the hall."			
66	Public Garden	-71.070529	42.354157			Beacon Street	Boston	MA		5/10/77		Building										
67	Putnam Nail Factory [parcel 1602617005]	-71.040906	42.291813		12	Ericsson Street	Dorchester	MA				Building										
68	Putnam Nail Factory [parcel 1602617008]	-71.041075	42.292116		12R	Ericsson Street	Dorchester	MA				Building										
69	Quaker Lane	-71.056966	42.358403			Quaker Lane	Boston	MA				Building										
70	Quincy Market Building	-71.05474	42.360021		200-299	Faneuil Hall Marketplace	Boston	MA				Building										
406	Rice School and Boston Normal School (former)	-71.0747574	42.3450717										Women's Heritage Trail						"The Boston Normal School, designed to train women teachers for the Boston Public Schools, became a separate entity when it moved from Girls‚Äô High to the top floors of the Rice School in 1876. Founded in 1852, the two-year normal course trained women to be assistants to male masters in primary and grammar schools. When the Normal School moved to the Rice School, women were required to be high school graduates and the course was one year, becoming two years in 1892. Women assistants taught in the two training schools: a boys‚Äô grammar school in the Rice School and a mixed primary school, the Appleton Street School (later the Bancroft School). By the time Boston Normal was renamed Boston Teachers College in 1922, it had its own building on Huntington Avenue and, in 1925, a four-year program. In 1952 the Teachers College became part of the state college system and, as Boston State College, merged with the University of Massachusetts at Boston in 1965."			
407	Richard Bond House	-71.091193	42.326374		88	Lambert Avenue	Roxbury	MA				Building										
408	Richards Building	-71.054904	42.359308		112-116	State Street	Boston	MA				Building										
243	Rise / Gateway to Boston	-71.093874	42.267367	Unknown		Blue Hill Avenue & Cummins Hwy	Mattapan	MA	2126	2005		Statue		Original Location					"For most of the early twentieth century, Mattapan was a predominantly Jewish neighborhood at the southern edge of Dorchester. During the late 1960s and 1970s, due in part to Boston Banks Urban Renewal Group (B-BURG), redlining and blockbusting led to white flight from the area. Mattapan’s black community grew during the 1970s, and since the 1980s, Mattapan has been home to an increasingly ethnically diverse black community, including especially immigrants from Haiti and the Caribbean. This 2005 sculpture, designed by former Mattapan residents and cousins Fern Cunningham and Karen Eutemey, serves as a gateway to Mattapan. The pair of nineteen foot statues celebrate the diverse history of Mattapan, including its Native American (Mattahunt), Jewish, German, Irish, African-American and Caribbean origins."	https://africanamericantrailproject.tufts.edu/21st-century-sites		
221	Robbins House	-71.348172	42.470207		320	Monument St	Concord	MA	1742			Building		Original Location					"The Robbins House is one of the oldest extant structures in which free African Americans lived in Concord, Massachusetts in the early days of the American Republic. Caesar Robbins (b. 1745), the family patriarch, was enslaved in Chelmsford and served in both the French and Indian, and the Revolutionary War. Two of his six children, Susan and Peter, were the first residents of the house. His granddaughter, Ellen Garrison Jackson, was born in the house in 1823, supported abolitionist and women’s rights in Boston, and worked as a teacher in Freedmen’s Schools in the U.S. South during the early days of Reconstruction."	https://africanamericantrailproject.tufts.edu/19th-century-sites		
235	Roland Hayes House	-71.116492	42.329102		55	Allerton St	Brookline	MA	2445			Building		Original Location					"Roland Hayes (1887 - 1977) was the first African-American artist to perform as a vocal soloist with the Boston Symphony Orchestra. Born in Curryville, Georgia in 1887, Roland Hayes was the son of formerly enslaved parents, Fanny and William Hayes. Roland was a singer as a child, and studied music at Fisk University, where he performed with the Fisk Jubilee Singers. After touring the world, including in London where King George and Queen Mary of England requested that he perform for them privately, Hayes returned to the United States and married Helen A. Mann. He settled in Boston in 1911, and later taught at Boston University. After receiving many awards and honors, including the 1924 NAACP Springarn Medal, Hayes performed for the final time at the Longy School of Music in Cambridge in 1973. He died in 1977 in Boston and is buried at Mount Hope Cemetery."	https://africanamericantrailproject.tufts.edu/20th-century-sites		
433	Rose Nichols and Nichols House Museum	-71.06591	42.3584766										Women's Heritage Trail						Rose Standish Nichols (1872-1964) was among the first well-known women landscape architects and a lifelong pacifist who lived on Mount Vernon Street her entire life. She traveled extensively throughout the world and developed an interest in international politics. She left her house to the public and as a place for offices of organizations promoting international friendship.			
434	Roswell Gleason House	-71.07143	42.297058		101	101 Claybourne St	Dorchester	MA				Building										
212	Royall House and Slave Quarters	-71.111123	42.412175		15	George St	Medford	MA	2155			Building							"Isaac Royall Jr. (1719 - 1781), was one of the wealthiest slaveholders in colonial Massachusetts and an original financial supporter of Harvard Law School (est. 1817). As an Antigua slaveholder, Royall earned his fortune through the labor and sale of African men, women and children. One of these enslaved women, Belinda Royall Sutton, filed one of many freedom suits submitted by Africans across Massachusetts after the Revolutionary War. The slave quarters, adjacent to the Royall House, are one of the oldest extant slave dwellings still standing in the North"	https://africanamericantrailproject.tufts.edu/18th-century-sites		
213	Sacred Heart Church	-71.053221	42.363727		12	North Square	North End	MA				Building										
226	Saint Augustine African Orthodox Church and Bishop George A. McGuire	-71.107646	42.358441		137	Allston St	Cambridge	MA	2139		1921	Building							"Antigua native George A. McGuire (1866 - 1934) founded the African Orthodox Church (AOC) in 1921, upon appointment as Bishop by the Universal Negro Improvement Association (UNIA). Located at this site in Cambridge, St. Augustine’s Church held AOC services that supported the pan-Africanist philosophy of Marcus Garvey. McGuire had moved to the area in the early 1900s to study medicine at the Boston College of Physicians and Surgeons. Although McGuire was ordained in the Episcopal Church, soon after his arrival in the U.S., he became disenchanted with the racism of the predominantly white denomination and founded the predominantly West Indian St. Bartholomew’s Church in Cambridge, MA. Although the relationship between McGuire and Garvey ultimately ended in the 1920s, McGuire continued to lead local African descended people, both West Indian and native born, as the AOC expanded to thirty churches, fifty clergy, and 30,000 members across the Americas and Africa."	https://africanamericantrailproject.tufts.edu/20th-century-sites		
227	Saint James African Orthodox Church	-71.091331	42.325147		50	50 Cedar Street	Roxbury	MA				Building										
359	Samuel Adams	-71.056756	42.360083						2109			Statue										
360	Samuel Appleton Building	-71.054723	42.357548		110-114	Milk Street	Boston	MA				Building										
392	Sarah Parker Remond and the Howard Atheneaum	-71.060761	42.3592809										Women's Heritage Trail						"Sarah Parker Remond, the grand-daughter of a free black who fought in the Revolutionary War, committed her first act of public resistance at the Howard Athen√¶um. In 1853, Remond bought a ticket for the opera, Don Pasquale, at the Howard Athenaeum in Boston. When she refused to accept segregated seating, she was forced to leave the theatre and pushed down some stairs. Remond sued for damages and won her case. She was awarded $500, gaining an admission that she was wronged. Remond went on to become an international anti-slavery lecturer."			
73	Saxon Theater/Emerson Majestic	-71.065329	42.351619		219-21	Tremont Street	Boston	MA		8/12/86		Building								http://bit.ly/1hXf1fD		
74	Sears Building	-71.101669	42.3445		201	201 Brookline Ave	Fenway	MA				Building										
75	Second Brazer Building	-71.057033	42.358573		25-29	State Street	Boston	MA		7/9/85		Building										
92	Sidewalk Clock - 333 Massachusetts Ave	-71.084724	42.342388		333	Massachusetts Avenue	South End	MA				Building										
91	Sidewalk Clock - 342 West Broadway	-71.049719	42.338302		342	West Broadway	South End	MA				Building										
92	Sidewalk Clock - 9 Chelsea Street	-71.038213	42.370277		9	Chelsea Street		MA				Building										
90	Sidewalk Clock - Peabody Square	-71.064123	42.28595			Peabody Square at the intersection of Dorchester Avenue and Ashmont Street	Dorchester	MA				Building										
11	Soldier Memorial	-71.11625	42.316567	Local town	1	"South St,"	"Jamaica Plain,"	MA	2130	1909		Statue	Local	Original Location								
18	"Soldiers Monument, Meeting House Hill"	-71.062783	42.308252	Dorchester Historical Society	1	Church St	Dorchester	MA	2122	1867		Object	Community	Original Location						http://www.dorchesterhistoricalsociety.org/2012/index.php?option=com_content&view=article&id=17&Itemid=143		
425	South End House and Children's Art Centre	-71.0764543	42.3398436										Women's Heritage Trail						"Boston‚Äôs settlement house movement was one of the earliest in the country. Patterned after Toynbee Hall in London‚Äôs East End where university graduates lived or ‚Äúsettled‚Äù within the disadvantaged communities they hoped to serve, the movement in America was a response to the consequences of immigration, industrialization, and urbanization. Initiated in Boston by Robert A. Woods as Head Resident in 1891, the South End House had many locations in the South End and Lower Roxbury and included women‚Äôs and men‚Äôs residences (see SE31). College women in Boston also founded their own settlement house, Denison House. The present South End House is the home to the youth programs of the United South End Settlements. Its newly renovated building was built in 1840 by the Children‚Äôs Friend Society as a home for orphaned children. Among its recent social workers was Gladys Gusson (1935‚Äì88) who counseled families, was a tenant advocate, and ran after-school groups and girls‚Äô clubs.<br>Long-time activist and Dominican community leader Frieda Garcia was Executive Director of USES from 1981 to 2001. A portrait of her hangs inside this building. She was the first director of La Alianza Hispana, a community based nonprofit organization providing a wide range of services to Latino families, founded by Ana Maria Rodriquez, a Boston teacher.<br><br>The Children‚Äôs Art Centre, incorporated in 1914 and built in 1918, was the first fine arts museum for children in the country. The Centre offers a wide range of art and music for children under the sponsorship of the USES. Another South End institution, the Community Music Center of Boston at the Boston Center for the Arts, was founded in 1910 by Annie Endicott Nourse (1878‚Äì1965), a piano teacher."			
426	South Market Building	-71.054292	42.360079		100-199	Faneuil Hall Marketplace	Boston	MA				Building		Original Location								
427	St Leonard's Church	-71.054249	42.364735		31-35	Prince Street	North End	MA				Building										
238	St. Cyprian Church	-71.086765	42.336149		1073	Tremont St	Roxbury	MA	2120			Building		Original Location					"St. Cyprian’s Church was one of the most important social and religious institutions for West Indians in Boston. The congregation was established in 1910 after recent migrants from Barbados and Jamaica faced discrimination from local white Episcopalians; it met in several temporary locations before congregants purchased their own site for worship in 1921. Although congregants were primarily from the Caribbean, the church also served African Americans and foreign born people of African descent. Services began in the building in 1924; the congregation was named after Cyprian, the Bishop of Carthage in North Africa."	https://africanamericantrailproject.tufts.edu/20th-century-sites		
96	St. Gabriel's Monastery Building	-71.146295	42.347324		159	Washington Street	Brighton	MA		1/10/89		Building								http://bit.ly/1kDArNW		
445	St. Margaret's Convent	-71.068451	42.3587406										Women's Heritage Trail						"Originally founded in Sussex, England, in 1855 to care for the poor and ill in the surrounding countryside, this Episcopalian religious community came to Boston in 1873 to act as superintendents of a children‚Äôs hospital. The sisters moved to three townhouses on Louisburg Square in 1883 which they used as a convent, chapel, and small hospital. Here, they expanded their nursing and evangelical teachings to reach the sick and poor on Beacon Hill and its environs. They ran St. Monica‚Äôs Home, a nursing home for Black women and children, on Joy Street and later in Roxbury until 1988. In 2012, the St. Margaret‚Äôs Community moved the Motherhouse to Duxbury although the Sisters continue to have a presence in Boston. Several Sisters live in a small residence in the city and maintain urban ministries with St. Stephens church in the South End and the Be Safe program. Additionally, there are mission houses in New York City (Manhattan) and Port-au-Prince, Haiti."			
222	St. Paul AME Church	-71.099547	42.364413		37	Bishop Richard Allen Dr	Cambridge	MA	2139		1873	Building		Original Location					"During the 1870s, African Americans from the South, and West Indians from across the Caribbean, migrated to Cambridge, where they settled in the area around Central Square. In 1870, many of these migrants joined native African-American residents to create their own church. In 1873, they formally opened St. Paul’s, originally located at the corner of Portland and Hasting Streets. Today, the Church remains one of the largest and most significant African American congregations in the region."	https://africanamericantrailproject.tufts.edu/19th-century-sites		
223	Stock Exchange Building	-71.056369	42.358792		53	State Street	Boston	MA		1/2/80		Building								http://bit.ly/1jVNHyQ		
224	Stoughton School	-71.071242	42.271726		36-40	River Street	Dorchester	MA				Building										
401	Susanna Rowson and Federal Street Theatre	-71.056836	42.3566256										Women's Heritage Trail						"Susanna Haswell Rowson (1760-1824), a playwright and an actress at the Federal Street Theatre, was the author of the first American best-selling novel, Charlotte Temple, A Tale of Truth. Rowson arrived in America when she was six, but her father was a Loyalist and during the Revolution they returned to England. Not long after her marriage to William Rowson, Susanna returned to America and settled in Boston where they both acted at the Federal Street Theatre. For the five years following 1796, she performed 129 different parts in 126 productions, many of which she wrote herself. Her next venture was to set up a Young Ladies Academy in 1797 near the Theatre. Rowson moved the school out of Boston but later returned. Her academy was one of the first to offer girls education above the elementary level and included instruction in music and public speaking.Another woman playwright whose plays were performed at the Federal Street Theatre in 1795 and 1796 was Judith Sargent Murray. Her satirical plays, The Medium or Happy Tea-Party (later renamed The Medium, or Virtue Triumphant) and The Traveller Returned, addressed class structure and gender roles in the New Republic.Public speakers lecturing at the Federal Street Theatre included Deborah Sampson (1760-1827), considered to be America's first female soldier. In 1802, Sampson electrified the crowd as she told her story of fighting in the Revolutionary War for eighteen months disguised as a man named Robert Shurtleff."			
402	Symphony Hall	-71.085481	42.342536		301	Massachusetts Avenue	Fenway	MA				Building										
239	Tent City	-71.075442	42.345981		100	Dartmouth St	Boston	MA	2116		1988	Building		Original Location					"In 1968, Boston racial justice activist, Mel King (b. 1928), led a group of community organizers in a four day occupation to protest the city’s urban renewal policy. The Boston Redevelopment Authority (BRA) planned to transform a lot that had been cleared by the city into a parking garage; as many as 100 families were displaced in the initial clearing and there was still great need for affordable housing in the working-class, predominantly black neighborhood. The Tent City occupation attracted support from activists and celebrities, including Celtics player and coach, Bill Russell, who fed the activists as they set up small tents on the lot. Despite multiple arrests, organizers formed the Tent City Task Force (later named the Tent City Corporation), which eventually forced the city to create the Tent City Housing Complex in 1988. Presently, the Tent City Housing Complex is a mixed income development."	https://africanamericantrailproject.tufts.edu/20th-century-sites		
240	The Blue Cross Blue Shield Building	-71.056415	42.354248		133	Federal Street	Boston	MA				Building										
384	The Boston Athenæum	-71.06203	42.357945										Women's Heritage Trail						"Many women played a role in the history of The Boston Athenæum, a library supported by memberships and one of the oldest libraries in America. Poet and celebrity Amy Lowell (1874-1925) was the first woman to be appointed to the Board of Directors. As a girl, Lowell had free run of the Athenæum. In 1903 when the trustees threatened to tear down the building, Amy Lowell led the protest. Her poetry flourished when, during a sojourn in Paris, she discovered French symbolism as expressed in the branch of poetry called ""Imagism"". She edited works of poetry, as well as bringing out collections of her own work.The Athenæum's art collection includes: Puck and Owl, a sculpture by Harriet Hosmer (1830-1908) ; a portrait of Hannah Adams (1755-1831), a scholar and author who was the first woman to be given reading privileges at the library; and a portrait by John Singer Sargent of Annie Adams Fields (1834-1915). Fields was a noted writer, poet, and social philanthropist, who conducted a literary salon."			
421	The League of Women for Community Service	-71.078318	42.338202										Women's Heritage Trail						"The League of Women for Community Service is one of the oldest African American women‚Äôs organizations in the city. The League honored its first president Maria Louise Baldwin (1856‚Äì1922) by dedicating their library to her in 1921. Baldwin was the first African American woman headmaster in New England, serving for over thirty years as head of the Agassiz School in Cambridge. In 2002 in her honor, the city renamed the school the Baldwin School. Among other presidents were Josephine St. Pierre Ruffin (1842‚Äì1924), founder of the Women‚Äôs Era Club and publisher of the Women‚Äôs Era newspaper, and her daughter Florida Ruffin Ridley (1861‚Äì1943), the second African American teacher in the Boston Public Schools (see B17). Other presidents included Wilhelmina Crosson (1900‚Äì91), another pioneering African American teacher in the Boston schools who became the second president of Palmer Memorial Institute in Sedalia, North Carolina, a preparatory school for African American young people, and Gladys Holmes (1892‚Äì1969), a Radcliffe graduate who was an author, educator, and social worker. Coretta Scott King (1927-2006) lived here when she was a student at the New England Conservatory of Music.The building is believed to have been a station on the Underground Railroad when it was owned by James Farwell, a sea captain and anti-slavery activist."			
237	The Museum of the National Center of Afro-American Artists	-71.092101	42.316444		300	Walnut St	Roxbury	MA	2119		1968	Building		Original Location					"Elma Ina Lewis (1921 - 2004) was a leading arts educator, activist, and community leader in Boston. In 1950, she founded The Elma Lewis School of Fine Arts. Born in Boston to Caribbean immigrant parents, and raised in a household that followed the black nationalist philosophy of Marcus Garvey, Lewis attended Emerson College and Boston University. The school she founded in 1950 provided arts education for black and brown children across Roxbury and the South End. In 1968, she created the National Center of Afro-American Artists as an institution committed to preserving and fostering the cultural arts heritage of black peoples worldwide. The adjoining museum, which was established at a later date, is dedicated to the celebration, exhibition, collection, and criticism of black visual arts heritage worldwide. The center currently operates the Museum of the National Center of Afro-American Artists which displays and supports work by artists across the global African diaspora."	https://africanamericantrailproject.tufts.edu/20th-century-sites		
394	The New England Holocaust Memorial	-71.057252	42.3612471										Women's Heritage Trail						"Dozens of prominent Boston women were involved in planning and funding the New England Holocaust Memorial, some of them survivors of Nazi concentration camps who found new lives in Boston. The Memorial was dedicated in October 1995 to foster the memory of, and reflection on, one of the great tragedies of modern times. The Memorial features six luminous glass towers etched with six million numbers to remind visitors of those who perished during the Holocaust, or Shoah, from 1933-45. In total, the Memorial honors all eleven million people who perished because of their race, religion, nationality, physical disability or sexual preference, as well as those who courageously aided death camp survivors. The Memorial‚Äôs dedication includes the words,know that wherever prejudice, discrimination and victimization are tolerated, evil like the Holocaust can happen again."			
247	The Public Garden and Fountains by Women Sculptors	-71.071134	42.354628			"Beacon St, Charlest St, Arlington sT"	Boston	MA	2116	1837				Original Location					"The Public Garden opened in 1837 as a private space, but grew into a public park with its lagoon, swan boats, seasonal plantings, fountains, and sculpture. Make Way for Ducklings, modeled on the ducklings in Robert McCloskey’s book of the same name, is by local sculptor, Nancy Schön. Women also designed the sculptures for four fountains in the Public Garden. Beginning with the ducklings, follow the path to the left to Triton Babies by Anna Coleman Ladd (1878-1939), given by Elizabeth Sturgis Grew Beal. Continue to Bagheera by Lillian Swann Saarinen. Named for the panther in Rudyard Kipling’s Jungle Book, it was given to the garden by friends of the sculptor. Cross the bridge over the lagoon to the Arlington Street entrance. On your right is Small Child by Mary Moore (1881-1967), the gift of Margaret Tenney Tozzer. On your left is Boy and Bird by Bashka Paeff (1893-1979), a Russian immigrant who studied at the Museum School and gave the sculpture to the Public Garden. Note: Thomas Ball’s sculpture of Charles Sumner. Although Anne Whitney’s model won the blind competition, the Boston Arts committee rejected it when they learned that the sculptor was a woman, choosing Ball’s instead. Whitney later installed her version in Harvard Square in 1902."""	https://bwht.org/back-bay-east/#5		
248	The Ropewalk	-71.053066	42.375789			Charlestown Navy Yard	Charlestown	MA				Building										
441	The Vilna Shul	-71.06723	42.3602015										Women's Heritage Trail						"The Vilna Shul was built in 1919 to serve the Jewish community on Beacon Hill as a synagogue and community center. Although it closed in 1985, the building has been restored as a Jewish cultural<br>center. Before they built the synagogue, the congregation of Lithuanian Jews worshipped in temporary spaces for nearly twenty-five years. They named the synagogue for the city of Vilnius, because they considered it to be the center of Jewish culture in Lithuania. Many of the original members of the congregation emigrated from Vilnius where there was a large and thriving Jewish community. Only a few decades later it was destroyed by the Holocaust.The names of the women who were among the founding members of the synagogue are listed in a plaque in the back of the sanctuary. Although the entire congregation sat on the same level, the women‚Äôs section was separate from the men‚Äôs section but equal in size (which was typical of synagogues of that time). The Vilna Shul is also a significant site because it represents the large Jewish community who made their first Boston homes in the old West End and on the north slope of Beacon Hill."			
442	The Warren House	-71.08299	42.326289		130	Warren Street	Roxbury	MA				Building										
419	The Women's Service Club of Boston	-71.0809525	42.3402918										Women's Heritage Trail						"The Women‚Äôs Service Club began as one of Mrs. Wilson‚Äôs knitting clubs, organized by Mary Evans Wilson (1866‚Äì1928), when, during World War 1, members met to knit scarves and gloves for soldiers. Wilson and her husband, Attorney Butler Wilson, were organizers of the Boston branch of the NAACP, which had the largest membership in the national organization during its first decade, 1909‚Äì20. Mary Evans Wilson traveled throughout the northeast recruiting members for the NAACP. In Boston her knitting clubs produced 300 new women members. In 1919, the club, by then called the Women‚Äôs Service Club, purchased this building and incorporated with a goal of providing service programs for the African American community. Among the club‚Äôs former presidents was Harriet Hall (1890‚Äì1975), who co-founded the interracial Women‚Äôs Republican Club on Beacon Hill in 1920. As president of WSC, she spearheaded the WSC‚Äôs drive to allow African Americans to live in dormitories of local educational institutions. Melnea Cass (1896‚Äì1978) served as president for more than fifteen years. Cass initiated the Homemakers Training Program which certified domestic workers so they would be assured social security and other benefits. She worked to open employment for African Americans in stores and hospitals, helped found Freedom House, was president of the Boston NAACP, and a charter member of the anti-poverty agency ABCD. Known as the ‚ÄúFirst Lady of Roxbury,‚Äù Melnea Cass is honored by having the Boston YWCA on Clarendon Street named for her."			
43	Theodore Parker Unitarian Church	-71.155314	42.286454	Unknown	1851	Centre Street	West Roxbury	MA		4/9/85		Building										
44	Tremont Temple	-71.060744	42.357573		88	Tremont Street	Boston	MA				Building										
389	Tremont Temple Women Lecturers	-71.060791	42.357508										Women's Heritage Trail						"In an earlier building on this site, nineteenth century women held many meetings urging the abolition of slavery, adoption of woman suffrage, and temperance reform. Mary Rice Livermore (1820-1905) was a prominent national lecturer after the Civil War who often spoke at Tremont Temple. Her first speech there was in 1869 when her subject was woman suffrage. Her Boston speeches in 1874 led to the founding of the Massachusetts Women‚Äôs Christian Temperance Union for which she served as president for ten years. Livermore was the first editor of the Woman's Journal. She later held the office of president of the American Woman's Suffrage Association and was first president of the Association for the Advancement of Women. Here, in March 1885, Mary Baker Eddy (1821-1910), founder of the Church of Christ, Scientist, was given ten minutes to respond to a barrage of criticism from members of the Boston clergy. Her ideas about God as father-mother and of man and woman as co-equals, both created in God‚Äôs image‚ angered the ministers of the time. Her book, Science and Health, was a best seller. In the years following her talk, Eddy emerged as one of the most important women reformers of her day, pioneering in the field of mind-body medicine. Soon after she spoke in Tremont Temple, she wrote""Let it not be heard in Boston that woman‚ has no rights which man is bound to respect.This is woman's hour, with all its sweet amenities and its moral and religious reforms."""			
240	Tremont Theater	-71.063711	42.353197		175	Tremont St	Boston	MA	2111		1888	Building		Removed					"Established in 1888, Tremont Theater was a major playhouse in Boston until a fire destroyed the original building at 175 Tremont Street in 1983. Most famously, in 1915, newspaper editor and activist William Monroe Trotter (1872 - 1934) led protests against D.W. Griffiths’ ""Birth of a Nation,"" the popular film that glorified the southern Ku Klux Klan. During the protests, many black activists, including Trotter, were arrested after the city’s Mayor, James Michael Curley (1874 - 1958), initially refused to censor the film. Trotter’s public protest inspired similar NAACP-led demonstrations across the country."	https://africanamericantrailproject.tufts.edu/20th-century-sites		
241	Trinity Church	-71.075322	42.349937		206	Clarendon Street	Back Bay	MA				Building										
44	Trinity Neighborhood House	-71.039684	"42.380246,"		406	Meridian Street	East Boston	MA		6/23/81		Building								http://bit.ly/1ipNCzj		
371	Triton Babies Fountain	-71.070385	42.354445				Boston	MA	2116			Statue		Original Location								
223	Twelfth Baptist Church	-71.068131	42.36042		43-47	Phillips St	Boston	MA	2114		1840	Building		Original Location					"Twelfth Baptist Church was founded in 1840 by a group of African-American Baptists who split from the African Meeting House congregation on Joy Street (then Belknap Street). In the decades before the Civil War, the congregation was known as the “Fugitive Slaves’ Church” for its support of enslaved men and women. Some of the more famous fugitives who used the Twelfth Baptist on their escape to freedom were William and Ellen Craft, Shadrach Minkins, and Thomas Sims."	https://africanamericantrailproject.tufts.edu/19th-century-sites		
224	U.S. Custom House	-71.053339	42.358996			McKinley Square	Boston	MA		7/29/86		Building								http://bit.ly/1jqEE8t		
410	Union United Methodist Church	-71.0791651	42.3431615										Women's Heritage Trail						"The congregation of the church has been housed in this building since May 9, 1949, when Mary McLeod Bethune (1875‚Äì1955) gave the dedication speech to an overflowing audience. The church, which has had four locations, originated as an African American church in 1818 on the north side of Beacon Hill. When the church was located in Lower Roxbury in 1916, the Women‚Äôs Home Missionary Society, under the leadership of Hattie B. Cooper (1862‚Äì1949), provided services for the growing population of African Americans in that area. The church continued these services in Lower Roxbury and now houses them in the Hattie B. Cooper Community Center which opened in 1975."			
47	United Shoe Machinery Company Building	-71.055943	42.354045		140	Federal Street	Boston	MA		12/20/83		Building										
12	Veteran's Memorial	-71.090138	42.34193									Statue										
71	Vienna Brewery Complex	-71.095165	42.333061		133	Halleck & 37 Station	Roxbury	MA		1/26/99		Building								http://bit.ly/PYuAcp		
442	"View of Massachusetts General Hospital, Linda Richards and Mary Eliza Mahoney"	-71.068642	42.360257										Women's Heritage Trail						"Linda Richards (1841-1930) pioneered professional nurses‚Äô training at Massachusetts General Hospital. In 1873 she had received the first diploma from the country‚Äôs first nursing school which was organized at the New England Hospital for Women and Children. The hospital, founded in Roxbury in 1863 and run by Dr. Marie Zakrzewska (1829-1902) and a board of women reformers, is now the Dimock Community Health Center.<br>The Palmer-Davis Library at Massachusetts General is named for Sophia Palmer (1853-1920) and Mary E. P. Davis (1840-1924), both students of Linda Richards. Palmer and Davis co-founded the American Journal of Nursing and created the American Nurses Association by bringing together alumnae associations of nurses‚Äô training<br>schools.<br><br>mary_mahoneyMary Eliza Mahoney (1845-1926), the first African American woman to become a registered nurse, also graduated from the New England Hospital. Mahoney is honored by a medal awarded annually by the American Nurses Association. Mary Vincent (1818-87) was an actress whose friends funded the Vincent Memorial Hospital, part of Massachusetts General, in her memory in 1891. The women of the Vincent Club continue to raise money by producing an annual theatrical show. The hospital pioneered in women‚Äôs health, including the development of the ‚ÄúPap Smear.‚Äù"			
